ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,on_time,high_care_calls,discount_tier,weight_category,is_high_value,is_repeat_customer,low_satisfaction,failure_risk_score,predicted_outcome,predicted_label,risk_tier
3501,0,2,4,2,192,6,0,0,3,5173,0,1,1,0,0,1,1,0.33556405,0,On Time,Medium Risk
3502,1,2,4,2,247,3,2,1,8,4977,0,1,1,0,1,1,1,0.6202095,1,Late,High Risk
3503,2,2,3,1,135,2,2,1,2,4163,0,0,1,0,0,0,1,0.7123955,1,Late,High Risk
3504,4,2,4,2,209,2,2,0,1,5337,0,1,1,0,0,0,1,0.80590767,1,Late,High Risk
3505,3,2,2,4,173,2,1,1,1,4721,0,0,1,0,0,0,0,0.753138,1,Late,High Risk
3506,4,2,4,4,222,2,1,1,5,5660,0,1,1,0,1,0,0,0.7933517,1,Late,High Risk
3507,0,2,4,3,192,3,2,0,10,4086,1,1,1,0,0,1,0,0.32645997,0,On Time,Medium Risk
3508,1,2,3,5,206,3,2,0,6,5618,0,0,1,0,0,1,0,0.74849635,1,Late,High Risk
3509,2,2,3,3,275,4,2,1,6,4687,1,0,1,0,1,1,0,0.5921461,1,Late,Medium Risk
3510,4,2,2,3,192,3,2,0,8,5787,1,0,1,0,0,1,0,0.5706285,1,Late,Medium Risk
3511,3,2,6,3,121,3,2,0,10,5208,0,1,1,0,0,1,0,0.70286757,1,Late,High Risk
3512,4,2,4,2,177,3,1,1,8,4904,0,1,1,0,0,1,1,0.6650712,1,Late,High Risk
3513,0,2,3,1,243,3,1,0,2,4989,0,0,1,0,1,1,1,0.54638314,1,Late,Medium Risk
3514,1,2,3,2,262,4,1,1,1,4745,1,0,1,0,1,1,1,0.6247517,1,Late,High Risk
3515,2,2,2,4,189,3,1,1,3,5897,1,0,1,0,0,1,0,0.7453088,1,Late,High Risk
3516,4,2,5,4,178,2,1,0,4,5307,0,1,1,0,0,0,0,0.7404392,1,Late,High Risk
3517,3,2,3,4,232,3,2,0,1,4228,1,0,1,0,1,1,0,0.59160876,1,Late,Medium Risk
3518,4,2,4,5,254,3,1,1,1,4377,1,1,1,0,1,1,0,0.5572974,1,Late,Medium Risk
3519,0,2,3,1,148,2,2,1,5,4082,1,0,1,0,0,0,1,0.6210273,1,Late,High Risk
3520,1,2,4,3,253,4,0,1,4,4868,1,1,1,0,1,1,0,0.5587921,1,Late,Medium Risk
3521,2,2,4,5,223,3,2,0,9,5279,1,1,1,0,1,1,0,0.5308588,1,Late,Medium Risk
3522,4,2,2,2,190,2,2,1,7,4075,0,0,1,0,0,0,1,0.4727388,0,On Time,Medium Risk
3523,3,2,5,3,181,4,1,0,2,5332,0,1,1,0,0,1,0,0.75848347,1,Late,High Risk
3524,4,2,2,3,226,3,1,1,8,5119,0,0,1,0,1,1,0,0.64203405,1,Late,High Risk
3525,0,2,3,4,182,2,2,1,8,4883,0,0,1,0,0,0,0,0.6830482,1,Late,High Risk
3526,1,2,2,4,191,3,2,0,6,4119,0,0,1,0,0,1,0,0.47320056,0,On Time,Medium Risk
3527,2,2,3,1,223,4,1,1,1,4195,0,0,1,0,1,1,1,0.6094313,1,Late,High Risk
3528,4,2,4,5,274,3,2,1,4,4521,0,1,1,0,1,1,0,0.76113874,1,Late,High Risk
3529,3,2,4,4,218,2,1,1,9,5637,0,1,1,0,1,0,0,0.7339791,1,Late,High Risk
3530,4,2,3,5,197,3,1,1,3,5658,0,0,1,0,0,1,0,0.75825757,1,Late,High Risk
3531,0,2,4,2,137,3,1,0,6,5271,0,1,1,0,0,1,1,0.6898476,1,Late,High Risk
3532,1,2,2,1,163,3,1,0,3,5873,1,0,1,0,0,1,1,0.66481626,1,Late,High Risk
3533,2,2,4,4,218,4,1,1,6,4377,1,1,1,0,1,1,0,0.629005,1,Late,High Risk
3534,4,2,5,1,245,3,1,1,6,4343,1,1,1,0,1,1,1,0.6790337,1,Late,High Risk
3535,3,2,3,5,181,2,2,1,2,4089,0,0,1,0,0,0,0,0.56646717,1,Late,Medium Risk
3536,4,1,6,3,222,5,0,0,2,4612,0,1,1,0,1,1,0,0.62870866,1,Late,High Risk
3537,0,1,4,5,259,2,1,1,7,4390,1,1,1,0,1,0,0,0.68908024,1,Late,High Risk
3538,1,1,3,4,157,3,2,0,6,5398,1,0,1,0,0,1,0,0.74842143,1,Late,High Risk
3539,2,1,4,3,137,3,2,0,10,4820,1,1,1,0,0,1,0,0.5563805,1,Late,Medium Risk
3540,4,1,3,3,242,3,1,0,8,4199,0,0,1,0,1,1,0,0.6262992,1,Late,High Risk
3541,3,1,4,5,154,4,2,1,7,4938,0,1,1,0,0,1,0,0.6252199,1,Late,High Risk
3542,4,1,3,2,150,2,1,0,3,4174,0,0,1,0,0,0,1,0.6913272,1,Late,High Risk
3543,0,1,5,3,174,3,2,0,7,5510,1,1,1,0,0,1,0,0.51296115,1,Late,Medium Risk
3544,1,1,5,5,265,3,0,0,3,5837,1,1,1,0,1,1,0,0.2939446,0,On Time,Low Risk
3545,2,1,3,4,248,4,2,1,8,4540,0,0,1,0,1,1,0,0.7239177,1,Late,High Risk
3546,4,1,4,3,186,3,1,1,7,5156,1,1,1,0,0,1,0,0.5565643,1,Late,Medium Risk
3547,3,1,4,2,152,3,2,1,6,5764,1,1,1,0,0,1,1,0.5849223,1,Late,Medium Risk
3548,4,1,3,3,163,3,2,1,2,5791,1,0,1,0,0,1,0,0.6354714,1,Late,High Risk
3549,0,1,4,5,168,4,2,1,5,5735,1,1,1,0,0,1,0,0.68898237,1,Late,High Risk
3550,1,1,4,3,102,3,2,0,3,4845,1,1,1,0,0,1,0,0.670831,1,Late,High Risk
3551,2,1,3,1,169,2,2,0,1,4783,1,0,1,0,0,0,1,0.5830562,1,Late,Medium Risk
3552,4,1,6,1,163,4,0,1,3,4031,1,1,1,0,0,1,1,0.58422583,1,Late,Medium Risk
3553,3,1,2,1,154,3,2,0,4,5100,0,0,1,0,0,1,1,0.52925134,1,Late,Medium Risk
3554,4,1,3,5,271,2,1,0,3,4878,0,0,1,0,1,0,0,0.61483693,1,Late,High Risk
3555,0,1,3,4,182,3,2,0,7,5409,1,0,1,0,0,1,0,0.6739895,1,Late,High Risk
3556,1,1,4,1,173,3,1,0,5,5232,0,1,1,0,0,1,1,0.7143717,1,Late,High Risk
3557,2,1,5,2,244,2,1,1,10,5696,0,1,1,0,1,0,1,0.6378439,1,Late,High Risk
3558,4,0,4,5,214,2,1,1,8,4512,0,1,1,0,0,0,0,0.7667081,1,Late,High Risk
3559,3,0,4,4,210,2,0,1,6,4076,0,1,1,0,0,0,0,0.5075048,1,Late,Medium Risk
3560,4,0,5,3,194,7,2,0,10,5700,0,1,1,0,0,1,0,0.61422867,1,Late,High Risk
3561,0,0,4,3,185,10,0,0,7,4818,1,1,1,0,0,1,0,0.3805946,0,On Time,Medium Risk
3562,1,0,3,3,121,2,1,1,10,5130,1,0,1,0,0,0,0,0.74195397,1,Late,High Risk
3563,2,0,3,1,203,3,2,0,3,4137,0,0,1,0,0,1,1,0.70391005,1,Late,High Risk
3564,4,0,2,5,134,10,0,1,8,5472,0,0,1,0,0,1,0,0.7902461,1,Late,High Risk
3565,3,0,3,3,263,3,2,0,9,5665,1,0,1,0,1,1,0,0.56206447,1,Late,Medium Risk
3566,4,0,5,1,279,8,1,0,6,5888,1,1,1,0,1,1,1,0.5237032,1,Late,Medium Risk
3567,0,0,4,5,222,3,1,0,5,5584,0,1,1,0,1,1,0,0.7191342,1,Late,High Risk
3568,1,0,4,1,233,2,1,1,9,4799,1,1,1,0,1,0,1,0.6182004,1,Late,High Risk
3569,2,0,4,4,271,3,1,1,3,4152,0,1,1,0,1,1,0,0.6214805,1,Late,High Risk
3570,4,0,3,4,118,4,1,1,6,5964,0,0,1,0,0,1,0,0.56051314,1,Late,Medium Risk
3571,3,0,3,4,183,2,1,1,5,4261,1,0,1,0,0,0,0,0.5682708,1,Late,Medium Risk
3572,4,0,3,4,217,3,1,0,5,4077,0,0,1,0,1,1,0,0.48947254,0,On Time,Medium Risk
3573,0,0,3,5,245,10,2,1,8,4909,1,0,1,0,1,1,0,0.5732974,1,Late,Medium Risk
3574,1,0,3,4,143,4,2,1,5,5545,1,0,1,0,0,1,0,0.7858915,1,Late,High Risk
3575,2,0,3,3,149,3,2,0,3,4189,0,0,1,0,0,1,0,0.7131359,1,Late,High Risk
3576,4,0,4,5,275,6,2,1,10,1400,1,1,1,1,1,1,0,0.4838509,0,On Time,Medium Risk
3577,3,0,4,5,168,4,2,0,4,4776,1,1,1,0,0,1,0,0.5552698,1,Late,Medium Risk
3578,4,0,4,1,102,3,2,1,3,4179,0,1,1,0,0,1,1,0.7363637,1,Late,High Risk
3579,0,0,3,2,169,2,2,0,10,4038,1,0,1,0,0,0,1,0.4833668,0,On Time,Medium Risk
3580,1,2,6,5,163,4,0,1,3,5118,1,1,1,0,0,1,0,0.4857093,0,On Time,Medium Risk
3581,2,2,2,3,154,3,2,1,3,4478,0,0,1,0,0,1,0,0.61616933,1,Late,High Risk
3582,4,2,3,3,271,2,1,0,8,4444,1,0,1,0,1,0,0,0.60255563,1,Late,High Risk
3583,3,2,3,4,182,3,2,0,2,5281,1,0,1,0,0,1,0,0.6963648,1,Late,High Risk
3584,4,2,4,5,173,3,1,0,7,4410,0,1,1,0,0,1,0,0.633706,1,Late,High Risk
3585,0,2,5,5,244,2,1,1,10,5794,0,1,1,0,1,0,0,0.7406736,1,Late,High Risk
3586,1,2,4,5,214,2,1,1,3,5546,0,1,1,0,0,0,0,0.7728602,1,Late,High Risk
3587,2,2,4,2,210,2,0,0,3,5876,1,1,1,0,0,0,1,0.5997196,1,Late,Medium Risk
3588,4,2,5,1,194,7,2,1,8,4770,0,1,1,0,0,1,1,0.72904927,1,Late,High Risk
3589,3,2,4,3,185,10,0,1,1,4973,0,1,1,0,0,1,0,0.57026297,1,Late,Medium Risk
3590,4,2,3,1,121,2,1,1,2,5210,1,0,1,0,0,0,1,0.40688962,0,On Time,Medium Risk
3591,0,2,3,4,203,3,2,1,1,5543,0,0,1,0,0,1,0,0.74376565,1,Late,High Risk
3592,1,2,2,3,134,10,0,0,1,5632,0,0,1,0,0,1,0,0.8137021,1,Late,High Risk
3593,2,2,3,2,263,3,2,1,8,5447,1,0,1,0,1,1,1,0.5635485,1,Late,Medium Risk
3594,4,2,5,2,279,8,1,1,5,4785,0,1,1,0,1,1,1,0.47972876,0,On Time,Medium Risk
3595,3,2,4,2,222,3,1,0,3,5130,0,1,1,0,1,1,1,0.6787005,1,Late,High Risk
3596,4,2,4,2,233,2,1,0,5,4668,0,1,1,0,1,0,1,0.5887155,1,Late,Medium Risk
3597,0,2,4,2,271,3,1,1,9,4085,0,1,1,0,1,1,1,0.6424691,1,Late,High Risk
3598,1,2,3,5,118,4,1,0,10,5699,1,0,1,0,0,1,0,0.6702367,1,Late,High Risk
3599,2,2,3,4,183,2,1,1,3,4179,1,0,1,0,0,0,0,0.60999525,1,Late,High Risk
3600,4,2,3,4,217,3,1,0,5,4883,1,0,1,0,1,1,0,0.6305779,1,Late,High Risk
3601,3,2,3,4,245,10,2,1,1,5363,0,0,1,0,1,1,0,0.64376783,1,Late,High Risk
3602,4,2,3,2,143,4,2,0,7,4486,0,0,1,0,0,1,1,0.74382067,1,Late,High Risk
3603,0,2,3,2,149,3,2,0,7,4049,1,0,1,0,0,1,1,0.70058805,1,Late,High Risk
3604,1,2,4,2,275,6,2,1,9,1890,0,1,1,1,1,1,1,0.5787341,1,Late,Medium Risk
3605,2,2,7,4,282,5,1,1,5,1149,0,1,1,1,1,1,0,0.6054767,1,Late,High Risk
3606,4,2,4,1,276,2,2,1,3,1966,0,1,1,1,1,0,1,0.4531244,0,On Time,Medium Risk
3607,3,2,4,5,244,3,1,1,6,1360,1,1,1,1,1,1,0,0.26538634,0,On Time,Low Risk
3608,4,2,5,5,258,4,2,1,7,5478,0,1,1,0,1,1,0,0.609157,1,Late,High Risk
3609,0,2,3,5,257,3,1,1,5,5657,0,0,1,0,1,1,0,0.75172395,1,Late,High Risk
3610,1,2,4,2,195,5,2,1,9,5178,1,1,1,0,0,1,1,0.7400996,1,Late,High Risk
3611,2,2,2,2,152,4,1,1,6,4606,1,0,1,0,0,1,1,0.7313093,1,Late,High Risk
3612,4,2,2,1,100,3,1,1,1,5776,1,0,1,0,0,1,1,0.4054373,0,On Time,Medium Risk
3613,3,2,4,1,248,2,2,1,4,5783,0,1,1,0,1,0,1,0.5760744,1,Late,Medium Risk
3614,4,2,4,5,274,2,1,0,2,4492,1,1,1,0,1,0,0,0.73841363,1,Late,High Risk
3615,0,2,3,3,203,2,1,1,1,5244,0,0,1,0,0,0,0,0.67628497,1,Late,High Risk
3616,1,2,6,5,194,5,1,0,8,4777,0,1,1,0,0,1,0,0.7332448,1,Late,High Risk
3617,2,2,3,3,142,3,1,0,7,4439,0,0,1,0,0,1,0,0.6831672,1,Late,High Risk
3618,4,2,4,5,208,5,1,0,7,5833,0,1,1,0,0,1,0,0.6717754,1,Late,High Risk
3619,3,2,4,5,237,2,2,0,6,5954,0,1,1,0,1,0,0,0.8474403,1,Late,High Risk
3620,4,2,3,1,210,2,1,1,9,4580,0,0,1,0,0,0,1,0.7469488,1,Late,High Risk
3621,0,2,3,3,158,2,1,1,10,4061,1,0,1,0,0,0,0,0.4317709,0,On Time,Medium Risk
3622,1,2,3,3,148,3,1,1,1,5700,0,0,1,0,0,1,0,0.73908716,1,Late,High Risk
3623,2,2,3,2,146,3,0,0,4,5846,1,0,1,0,0,1,1,0.60418916,1,Late,High Risk
3624,4,2,3,3,155,3,1,0,3,5768,0,0,1,0,0,1,0,0.5926494,1,Late,Medium Risk
3625,3,2,2,5,233,3,2,1,10,5211,1,0,1,0,1,1,0,0.6405836,1,Late,High Risk
3626,4,2,3,4,165,2,2,0,8,4280,1,0,1,0,0,0,0,0.69324535,1,Late,High Risk
3627,0,2,4,3,227,3,2,0,10,5491,1,1,1,0,1,1,0,0.55668527,1,Late,Medium Risk
3628,1,2,5,3,197,4,1,0,6,4184,0,1,1,0,0,1,0,0.60009253,1,Late,High Risk
3629,2,2,4,1,134,3,2,1,2,4983,0,1,1,0,0,1,1,0.7017821,1,Late,High Risk
3630,4,2,5,2,134,2,1,1,9,5045,0,1,1,0,0,0,1,0.79602396,1,Late,High Risk
3631,3,2,4,5,194,2,1,1,3,4724,1,1,1,0,0,0,0,0.66390914,1,Late,High Risk
3632,4,2,3,4,172,3,1,0,4,4337,0,0,1,0,0,1,0,0.6389661,1,Late,High Risk
3633,0,2,3,1,205,2,2,0,2,5322,0,0,1,0,0,0,1,0.73807573,1,Late,High Risk
3634,1,2,3,1,191,5,1,0,9,5196,1,0,1,0,0,1,1,0.5640425,1,Late,Medium Risk
3635,2,2,3,3,225,4,1,1,10,5690,0,0,1,0,1,1,0,0.6172166,1,Late,High Risk
3636,4,2,5,5,152,6,2,1,2,4915,1,1,1,0,0,1,0,0.6388125,1,Late,High Risk
3637,3,2,5,3,249,3,2,1,10,5001,1,1,1,0,1,1,0,0.60029274,1,Late,High Risk
3638,4,2,5,5,136,3,1,1,4,4218,1,1,1,0,0,1,0,0.6548667,1,Late,High Risk
3639,0,2,3,5,146,5,0,0,7,4538,0,0,1,0,0,1,0,0.7240628,1,Late,High Risk
3640,1,2,5,2,259,2,2,1,1,4607,0,1,1,0,1,0,1,0.73707616,1,Late,High Risk
3641,2,2,3,2,159,3,2,1,4,5577,1,0,1,0,0,1,1,0.7456948,1,Late,High Risk
3642,4,2,5,1,162,3,2,1,5,4064,1,1,1,0,0,1,1,0.5329421,1,Late,Medium Risk
3643,3,2,4,4,205,4,1,0,6,5064,0,1,1,0,0,1,0,0.70237345,1,Late,High Risk
3644,4,2,5,5,155,3,2,0,6,4109,1,1,1,0,0,1,0,0.37027898,0,On Time,Medium Risk
3645,0,2,4,5,171,4,2,0,4,4151,0,1,1,0,0,1,0,0.7576359,1,Late,High Risk
3646,1,2,3,1,244,3,2,0,1,5695,1,0,1,0,1,1,1,0.53044075,1,Late,Medium Risk
3647,2,2,5,5,135,3,2,1,2,5849,1,1,1,0,0,1,0,0.6260761,1,Late,High Risk
3648,4,2,4,2,147,3,1,0,5,5174,0,1,1,0,0,1,1,0.74238783,1,Late,High Risk
3649,3,2,3,2,245,2,1,0,4,4514,1,0,1,0,1,0,1,0.6189369,1,Late,High Risk
3650,4,2,5,4,266,6,1,0,5,5481,0,1,1,0,1,1,0,0.7053375,1,Late,High Risk
3651,0,2,3,5,165,3,1,1,3,5409,0,0,1,0,0,1,0,0.7753599,1,Late,High Risk
3652,1,2,4,3,226,3,2,1,1,5433,1,1,1,0,1,1,0,0.6267075,1,Late,High Risk
3653,2,2,5,4,185,3,2,0,1,4925,0,1,1,0,0,1,0,0.7100027,1,Late,High Risk
3654,4,2,5,3,267,3,1,1,9,5258,1,1,1,0,1,1,0,0.5515534,1,Late,Medium Risk
3655,3,2,5,3,169,3,1,0,9,4289,1,1,1,0,0,1,0,0.6502579,1,Late,High Risk
3656,4,2,4,1,191,3,0,0,6,5335,1,1,1,0,0,1,1,0.6827245,1,Late,High Risk
3657,0,2,3,1,187,3,2,1,2,5154,1,0,1,0,0,1,1,0.7080358,1,Late,High Risk
3658,1,2,3,2,265,6,1,1,9,5936,0,0,1,0,1,1,1,0.7557153,1,Late,High Risk
3659,2,2,3,2,243,3,2,0,8,4093,0,0,1,0,1,1,1,0.5945842,1,Late,Medium Risk
3660,4,2,6,3,166,3,1,0,2,5559,0,1,1,0,0,1,0,0.7628611,1,Late,High Risk
3661,3,2,5,3,249,2,2,1,3,4440,0,1,1,0,1,0,0,0.6010637,1,Late,High Risk
3662,4,2,4,1,271,2,1,0,1,4866,0,1,1,0,1,0,1,0.7146277,1,Late,High Risk
3663,0,2,4,3,272,2,2,0,5,4681,1,1,1,0,1,0,0,0.52960765,1,Late,Medium Risk
3664,1,2,4,3,226,2,1,0,8,4526,0,1,1,0,1,0,0,0.68806636,1,Late,High Risk
3665,2,2,3,3,250,5,2,1,8,5762,1,0,1,0,1,1,0,0.5558771,1,Late,Medium Risk
3666,4,2,2,5,135,6,2,0,9,5777,1,0,1,0,0,1,0,0.5436571,1,Late,Medium Risk
3667,3,2,4,4,274,3,0,0,3,4202,1,1,1,0,1,1,0,0.6335595,1,Late,High Risk
3668,4,2,4,4,184,3,2,0,2,4124,1,1,1,0,0,1,0,0.507417,1,Late,Medium Risk
3669,0,2,2,1,139,2,2,0,2,4520,1,0,1,0,0,0,1,0.6331036,1,Late,High Risk
3670,1,2,3,3,198,2,1,1,8,4620,1,0,1,0,0,0,0,0.74947125,1,Late,High Risk
3671,2,2,4,2,168,2,2,1,1,5154,0,1,1,0,0,0,1,0.73714197,1,Late,High Risk
3672,4,2,4,4,245,4,2,1,4,5203,1,1,1,0,1,1,0,0.68262446,1,Late,High Risk
3673,3,1,4,1,251,3,1,0,4,4374,1,1,1,0,1,1,1,0.6138234,1,Late,High Risk
3674,4,1,4,1,153,2,2,1,9,4359,0,1,1,0,0,0,1,0.6948,1,Late,High Risk
3675,0,1,5,1,142,4,2,0,2,4735,1,1,1,0,0,1,1,0.7775394,1,Late,High Risk
3676,1,1,4,5,148,3,1,1,5,4913,0,1,1,0,0,1,0,0.7438284,1,Late,High Risk
3677,2,1,4,2,273,5,1,0,1,5012,0,1,1,0,1,1,1,0.7381575,1,Late,High Risk
3678,4,1,3,1,180,6,1,1,5,4802,1,0,1,0,0,1,1,0.47267166,0,On Time,Medium Risk
3679,3,1,3,3,158,3,1,0,2,5205,1,0,1,0,0,1,0,0.664341,1,Late,High Risk
3680,4,1,4,3,240,2,2,0,2,5588,0,1,1,0,1,0,0,0.6726179,1,Late,High Risk
3681,0,1,4,1,174,3,1,1,7,4813,1,1,1,0,0,1,1,0.6636742,1,Late,High Risk
3682,1,1,4,2,186,3,1,1,6,4524,0,1,1,0,0,1,1,0.7580973,1,Late,High Risk
3683,2,1,5,5,174,3,0,0,9,5969,1,1,1,0,0,1,0,0.43031833,0,On Time,Medium Risk
3684,4,1,4,1,260,4,1,1,10,4072,1,1,1,0,1,1,1,0.48910645,0,On Time,Medium Risk
3685,3,1,4,3,258,2,1,0,2,4308,0,1,1,0,1,0,0,0.6487971,1,Late,High Risk
3686,4,1,4,2,262,2,2,1,3,4090,1,1,1,0,1,0,1,0.5748047,1,Late,Medium Risk
3687,0,1,4,2,197,3,1,1,4,5800,0,1,1,0,0,1,1,0.65570205,1,Late,High Risk
3688,1,1,4,1,238,3,1,1,4,5449,1,1,1,0,1,1,1,0.59830993,1,Late,Medium Risk
3689,2,1,3,3,168,2,1,0,9,4608,0,0,1,0,0,0,0,0.7973873,1,Late,High Risk
3690,4,1,4,3,266,3,1,1,9,5621,1,1,1,0,1,1,0,0.56119907,1,Late,Medium Risk
3691,3,1,4,4,251,3,0,0,5,5460,0,1,1,0,1,1,0,0.62034076,1,Late,High Risk
3692,4,1,3,5,272,2,1,1,3,5638,1,0,1,0,1,0,0,0.68725955,1,Late,High Risk
3693,0,1,5,3,203,2,2,1,4,4311,1,1,1,0,0,0,0,0.6203623,1,Late,High Risk
3694,1,1,5,5,168,3,1,1,6,4096,0,1,1,0,0,1,0,0.56288767,1,Late,Medium Risk
3695,2,0,3,1,138,3,2,0,7,5534,0,0,1,0,0,1,1,0.6704117,1,Late,High Risk
3696,4,0,3,1,129,3,2,1,9,5296,1,0,1,0,0,1,1,0.41382578,0,On Time,Medium Risk
3697,3,0,4,4,178,6,1,0,9,5279,1,1,1,0,0,1,0,0.53658366,1,Late,Medium Risk
3698,4,0,5,1,211,2,2,1,1,5913,1,1,1,0,0,0,1,0.5444755,1,Late,Medium Risk
3699,0,0,3,5,169,3,0,0,5,5750,0,0,1,0,0,1,0,0.6185044,1,Late,High Risk
3700,1,0,3,2,267,3,1,1,8,5922,0,0,1,0,1,1,1,0.618083,1,Late,High Risk
3701,2,0,3,4,183,3,1,0,1,5959,1,0,1,0,0,1,0,0.61242676,1,Late,High Risk
3702,4,0,3,1,194,2,1,1,8,4335,1,0,1,0,0,0,1,0.68690956,1,Late,High Risk
3703,3,0,5,3,151,2,1,1,8,4749,0,1,1,0,0,0,0,0.71970147,1,Late,High Risk
3704,4,0,6,3,225,4,1,1,5,4184,1,1,1,0,1,1,0,0.55028856,1,Late,Medium Risk
3705,0,0,5,2,184,4,1,1,6,4155,1,1,1,0,0,1,1,0.69591975,1,Late,High Risk
3706,1,0,3,2,269,2,2,0,1,4978,0,0,1,0,1,0,1,0.5789561,1,Late,Medium Risk
3707,2,0,3,2,274,2,2,1,5,5161,0,0,1,0,1,0,1,0.72508734,1,Late,High Risk
3708,4,0,5,4,142,2,0,1,7,5341,0,1,1,0,0,0,0,0.77326816,1,Late,High Risk
3709,3,0,4,1,140,4,1,1,6,5067,0,1,1,0,0,1,1,0.79905844,1,Late,High Risk
3710,4,0,4,1,219,5,2,1,5,5253,0,1,1,0,1,1,1,0.6939085,1,Late,High Risk
3711,0,0,2,3,237,3,2,1,2,5331,0,0,1,0,1,1,0,0.67465407,1,Late,High Risk
3712,1,0,3,5,140,5,1,1,7,4370,1,0,1,0,0,1,0,0.7758146,1,Late,High Risk
3713,2,0,5,5,105,5,1,0,10,5418,1,1,1,0,0,1,0,0.4498249,0,On Time,Medium Risk
3714,4,0,3,1,192,2,1,1,6,4056,0,0,1,0,0,0,1,0.47596636,0,On Time,Medium Risk
3715,3,0,3,4,154,3,1,0,2,4990,1,0,1,0,0,1,0,0.46227226,0,On Time,Medium Risk
3716,4,0,5,5,165,2,1,1,3,4005,1,1,1,0,0,0,0,0.34878898,0,On Time,Medium Risk
3717,0,2,5,1,197,4,1,0,2,5594,1,1,1,0,0,1,1,0.7290765,1,Late,High Risk
3718,1,2,3,5,274,3,1,0,3,5156,0,0,1,0,1,1,0,0.69232666,1,Late,High Risk
3719,2,2,3,5,193,3,0,0,10,5991,1,0,1,0,0,1,0,0.1908407,0,On Time,Low Risk
3720,4,2,3,1,252,4,0,1,4,4303,0,0,1,0,1,1,1,0.6470828,1,Late,High Risk
3721,3,2,4,5,224,2,1,1,6,4994,0,1,1,0,1,0,0,0.70782393,1,Late,High Risk
3722,4,2,5,2,230,4,1,0,4,4782,1,1,1,0,1,1,1,0.6703748,1,Late,High Risk
3723,0,2,4,2,174,3,2,0,10,4318,0,1,1,0,0,1,1,0.67104924,1,Late,High Risk
3724,1,2,3,2,226,3,2,1,3,4940,1,0,1,0,1,1,1,0.5628099,1,Late,Medium Risk
3725,2,2,5,1,245,3,2,1,9,5690,0,1,1,0,1,1,1,0.6520925,1,Late,High Risk
3726,4,2,5,1,206,5,2,1,2,5766,0,1,1,0,0,1,1,0.6808397,1,Late,High Risk
3727,3,2,3,5,241,3,1,1,2,4976,1,0,1,0,1,1,0,0.48983416,0,On Time,Medium Risk
3728,4,2,3,4,148,4,0,0,1,4249,0,0,1,0,0,1,0,0.7498614,1,Late,High Risk
3729,0,2,5,2,181,3,1,1,7,5875,0,1,1,0,0,1,1,0.7805722,1,Late,High Risk
3730,1,2,4,3,146,3,1,0,8,5673,1,1,1,0,0,1,0,0.5832941,1,Late,Medium Risk
3731,2,2,3,3,115,6,0,0,6,5636,0,0,1,0,0,1,0,0.6015499,1,Late,High Risk
3732,4,2,4,5,201,3,1,0,10,4530,1,1,1,0,0,1,0,0.690584,1,Late,High Risk
3733,3,2,5,5,273,4,1,1,1,5225,1,1,1,0,1,1,0,0.601945,1,Late,High Risk
3734,4,2,5,5,228,5,1,0,6,4506,0,1,1,0,1,1,0,0.7442791,1,Late,High Risk
3735,0,2,4,5,185,3,1,0,2,4336,1,1,1,0,0,1,0,0.6726887,1,Late,High Risk
3736,1,2,6,1,170,3,1,0,10,4858,0,1,1,0,0,1,1,0.7912913,1,Late,High Risk
3737,2,2,4,4,156,2,1,1,7,5017,0,1,1,0,0,0,0,0.636203,1,Late,High Risk
3738,4,2,4,4,159,3,2,1,3,5545,0,1,1,0,0,1,0,0.70091796,1,Late,High Risk
3739,3,2,5,4,263,2,0,0,8,4914,0,1,1,0,1,0,0,0.6671322,1,Late,High Risk
3740,4,2,3,5,159,3,2,0,1,4314,1,0,1,0,0,1,0,0.5646671,1,Late,Medium Risk
3741,0,2,5,2,241,3,1,0,10,4244,1,1,1,0,1,1,1,0.62688607,1,Late,High Risk
3742,1,2,5,1,167,3,2,1,3,4267,1,1,1,0,0,1,1,0.70753425,1,Late,High Risk
3743,2,2,4,5,231,3,1,1,4,5089,1,1,1,0,1,1,0,0.58750623,1,Late,Medium Risk
3744,4,2,4,2,233,2,1,0,5,4817,0,1,1,0,1,0,1,0.64962626,1,Late,High Risk
3745,3,2,6,4,256,4,0,1,2,5021,0,1,1,0,1,1,0,0.6432955,1,Late,High Risk
3746,4,2,3,1,205,4,0,0,3,4426,0,0,1,0,0,1,1,0.7224006,1,Late,High Risk
3747,0,2,2,2,180,2,0,1,1,4407,0,0,1,0,0,0,1,0.5568015,1,Late,Medium Risk
3748,1,2,2,3,187,2,2,0,10,5957,0,0,1,0,0,0,0,0.81685126,1,Late,High Risk
3749,2,2,3,4,250,2,2,1,1,4922,1,0,1,0,1,0,0,0.5801508,1,Late,Medium Risk
3750,4,2,4,4,273,2,1,1,9,5151,0,1,1,0,1,0,0,0.68707436,1,Late,High Risk
3751,3,2,3,5,224,2,1,0,10,4445,0,0,1,0,1,0,0,0.62077004,1,Late,High Risk
3752,4,2,3,2,195,2,2,1,8,4365,0,0,1,0,0,0,1,0.7460242,1,Late,High Risk
3753,0,2,4,2,148,2,1,1,9,4334,0,1,1,0,0,0,1,0.81464255,1,Late,High Risk
